order_details_id,order_id,Pizza_id,quantity
8180,3589,The_Greek_Xl,1
8181,3589,Veggie_Veg_M,1
8182,3589,Veggie_Veg_S,1
8183,3590,Hawaiian_S,1
8184,3590,Ital_Veggie_M,1
8185,3590,Spicy_Ital_L,1
8186,3590,Spicy_Ital_M,1
8187,3591,Ital_Supr_L,1
8188,3592,Soppressata_M,1
8189,3593,Cali_Ckn_L,1
8190,3593,Green_Garden_S,1
8191,3593,Southw_Ckn_L,1
8192,3593,Spicy_Ital_L,1
8193,3594,Pep_Msh_Pep_S,1
8194,3595,Brie_Carre_S,1
8195,3595,Cali_Ckn_L,1
8196,3596,Big_Meat_S,1
8197,3597,Spinach_Fet_L,1
8198,3598,Soppressata_L,1
8199,3599,Calabrese_M,1
8200,3600,Spinach_Supr_L,1
8201,3600,Spinach_Supr_S,1
8202,3601,Hawaiian_M,1
8203,3601,Pep_Msh_Pep_S,1
8204,3601,Southw_Ckn_M,1
8205,3602,Mexicana_L,1
8206,3603,Big_Meat_S,1
8207,3604,Cali_Ckn_S,1
8208,3605,Hawaiian_S,1
8209,3605,Prsc_Argla_M,1
8210,3606,Ital_Supr_M,1
8211,3606,Sicilian_L,1
8212,3606,Spicy_Ital_L,1
8213,3607,Spinach_Fet_S,1
8214,3607,Spinach_Supr_L,1
8215,3608,Bbq_Ckn_L,1
8216,3608,Green_Garden_S,1
8217,3608,Ital_Cpcllo_L,1
8218,3608,Mexicana_L,1
8219,3609,Bbq_Ckn_L,1
8220,3609,Thai_Ckn_S,1
8221,3610,Classic_Dlx_M,2
8222,3610,Classic_Dlx_S,1
8223,3610,Ital_Veggie_L,1
8224,3611,Southw_Ckn_M,1
8225,3612,Spin_Pesto_M,1
8226,3613,Four_Cheese_L,1
8227,3613,The_Greek_Xl,1
8228,3614,Sicilian_L,1
8229,3614,Spin_Pesto_L,1
8230,3615,Bbq_Ckn_S,1
8231,3615,Cali_Ckn_M,1
8232,3615,Pepperoni_M,1
8233,3616,Cali_Ckn_L,1
8234,3616,Veggie_Veg_S,1
8235,3617,Bbq_Ckn_L,1
8236,3617,Southw_Ckn_L,1
8237,3617,Veggie_Veg_L,1
8238,3618,Big_Meat_S,1
8239,3618,Classic_Dlx_M,1
8240,3618,Peppr_Salami_S,1
8241,3618,Prsc_Argla_L,1
8242,3619,Napolitana_L,1
8243,3619,Thai_Ckn_L,1
8244,3620,Calabrese_M,1
8245,3621,Pepperoni_S,1
8246,3622,Hawaiian_M,1
8247,3622,Peppr_Salami_L,1
8248,3622,Prsc_Argla_M,1
8249,3622,The_Greek_Xl,1
8250,3623,Ckn_Pesto_S,1
8251,3623,Classic_Dlx_M,1
8252,3623,Thai_Ckn_L,1
8253,3624,Southw_Ckn_L,1
8254,3625,Bbq_Ckn_S,1
8255,3625,Mediterraneo_L,1
8256,3626,Mexicana_L,1
8257,3626,Prsc_Argla_L,1
8258,3626,Thai_Ckn_L,1
8259,3627,Ital_Veggie_S,1
8260,3627,Spicy_Ital_L,1
8261,3627,Spinach_Supr_L,1
8262,3628,Bbq_Ckn_S,1
8263,3628,Mexicana_L,1
8264,3629,Big_Meat_S,1
8265,3629,Classic_Dlx_M,1
8266,3629,Green_Garden_L,1
8267,3629,Veggie_Veg_M,1
8268,3630,Ital_Cpcllo_S,1
8269,3630,Peppr_Salami_L,1
8270,3630,Spinach_Fet_L,1
8271,3631,Spicy_Ital_M,1
8272,3632,Pepperoni_L,1
8273,3633,Hawaiian_M,1
8274,3633,Pep_Msh_Pep_M,1
8275,3633,Pepperoni_M,1
8276,3634,Big_Meat_S,1
8277,3634,Classic_Dlx_M,1
8278,3634,Southw_Ckn_L,1
8279,3635,Sicilian_L,1
8280,3635,Southw_Ckn_L,1
8281,3635,Southw_Ckn_M,1
8282,3635,Southw_Ckn_S,1
8283,3636,Pep_Msh_Pep_M,1
8284,3636,Southw_Ckn_L,1
8285,3637,Hawaiian_S,1
8286,3638,Cali_Ckn_L,1
8287,3639,Cali_Ckn_L,1
8288,3639,Spicy_Ital_S,1
8289,3640,Sicilian_S,1
8290,3641,Napolitana_L,1
8291,3642,Five_Cheese_L,1
8292,3642,Hawaiian_M,1
8293,3642,Southw_Ckn_M,1
8294,3643,Five_Cheese_L,1
8295,3643,Ital_Cpcllo_L,1
8296,3643,Napolitana_M,1
8297,3643,Prsc_Argla_S,1
8298,3644,Hawaiian_L,1
8299,3645,Cali_Ckn_M,1
8300,3646,Green_Garden_S,1
8301,3646,Spinach_Fet_S,1
8302,3647,Prsc_Argla_L,1
8303,3648,Ckn_Alfredo_L,1
8304,3648,Hawaiian_S,1
8305,3649,Big_Meat_S,1
8306,3649,Four_Cheese_L,1
8307,3649,Spinach_Fet_M,1
8308,3649,Spinach_Supr_S,1
8309,3650,Calabrese_M,1
8310,3650,Green_Garden_M,1
8311,3650,Hawaiian_L,1
8312,3651,Five_Cheese_L,1
8313,3652,Ital_Supr_M,1
8314,3652,Ital_Veggie_M,1
8315,3652,Southw_Ckn_M,1
8316,3652,Spinach_Supr_S,1
8317,3653,Peppr_Salami_L,1
8318,3654,Bbq_Ckn_S,1
8319,3654,Big_Meat_S,1
8320,3654,Cali_Ckn_L,2
8321,3654,Cali_Ckn_M,1
8322,3654,Ckn_Alfredo_M,1
8323,3654,Classic_Dlx_L,1
8324,3654,Hawaiian_L,1
8325,3654,Hawaiian_S,1
8326,3654,Mexicana_L,1
8327,3654,Napolitana_M,1
8328,3654,Sicilian_M,1
8329,3654,Spicy_Ital_M,1
8330,3655,Classic_Dlx_S,1
8331,3655,Napolitana_L,1
8332,3655,Sicilian_M,1
8333,3655,Thai_Ckn_S,1
8334,3656,Spinach_Fet_S,1
8335,3657,Four_Cheese_M,1
8336,3657,Mexicana_M,1
8337,3658,Ital_Cpcllo_L,1
8338,3658,Thai_Ckn_L,2
8339,3659,Cali_Ckn_S,1
8340,3659,Hawaiian_M,1
8341,3659,Pepperoni_L,1
8342,3659,Peppr_Salami_L,1
8343,3659,Prsc_Argla_M,1
8344,3659,Soppressata_S,1
8345,3659,Southw_Ckn_L,1
8346,3659,Spin_Pesto_S,2
8347,3659,Veggie_Veg_M,1
8348,3659,Veggie_Veg_S,1
8349,3660,Big_Meat_S,1
8350,3660,Classic_Dlx_M,1
8351,3660,Hawaiian_L,1
8352,3660,Pepperoni_M,1
8353,3661,Bbq_Ckn_M,1
8354,3661,Ital_Cpcllo_L,1
8355,3661,Mexicana_S,1
8356,3661,Thai_Ckn_M,1
8357,3662,Four_Cheese_M,1
8358,3663,Ckn_Alfredo_M,1
8359,3663,Mediterraneo_M,1
8360,3663,Mexicana_L,1
8361,3663,Sicilian_L,1
8362,3664,Classic_Dlx_S,1
8363,3665,Bbq_Ckn_L,1
8364,3665,Ital_Cpcllo_L,1
8365,3665,Ital_Veggie_L,1
8366,3666,Bbq_Ckn_L,1
8367,3666,Soppressata_L,1
8368,3667,Ckn_Alfredo_M,1
8369,3667,Peppr_Salami_L,1
8370,3667,Peppr_Salami_S,1
8371,3668,Hawaiian_S,1
8372,3668,Ital_Cpcllo_L,1
8373,3668,Sicilian_L,1
8374,3669,Big_Meat_S,1
8375,3669,Brie_Carre_S,1
8376,3669,Spinach_Supr_L,1
8377,3670,Classic_Dlx_M,1
8378,3670,Veggie_Veg_M,1
8379,3671,Classic_Dlx_L,1
8380,3671,Prsc_Argla_L,1
8381,3671,The_Greek_M,1
8382,3672,Thai_Ckn_L,1
8383,3673,Brie_Carre_S,1
8384,3673,Spinach_Fet_L,1
8385,3674,Spin_Pesto_S,1
8386,3675,Ckn_Alfredo_L,1
8387,3675,Hawaiian_S,1
8388,3675,Mexicana_L,1
8389,3675,Spinach_Fet_M,1
8390,3676,Sicilian_M,1
8391,3677,Big_Meat_S,1
8392,3677,Ital_Veggie_M,1
8393,3677,Pepperoni_L,1
8394,3677,Peppr_Salami_M,1
8395,3678,Pepperoni_S,1
8396,3678,Spin_Pesto_S,1
8397,3679,Veggie_Veg_L,1
8398,3680,Bbq_Ckn_S,1
8399,3681,Hawaiian_M,1
8400,3682,Cali_Ckn_M,1
8401,3682,Mexicana_L,1
8402,3683,Classic_Dlx_M,1
8403,3683,Five_Cheese_L,1
8404,3683,Peppr_Salami_L,1
8405,3683,Southw_Ckn_L,1
8406,3684,Brie_Carre_S,1
8407,3685,Ital_Cpcllo_S,1
8408,3685,Mediterraneo_L,1
8409,3685,Pep_Msh_Pep_S,1
8410,3686,Prsc_Argla_L,1
8411,3687,Sicilian_L,1
8412,3688,Bbq_Ckn_M,1
8413,3688,Pep_Msh_Pep_S,1
8414,3689,Ckn_Alfredo_M,1
8415,3689,Five_Cheese_L,2
8416,3689,Spicy_Ital_M,1
8417,3690,Ckn_Pesto_L,1
8418,3690,Soppressata_M,1
8419,3691,Bbq_Ckn_L,1
8420,3691,Mexicana_L,1
8421,3691,Prsc_Argla_S,1
8422,3691,Sicilian_L,1
8423,3692,Ckn_Alfredo_L,1
8424,3692,Classic_Dlx_S,1
8425,3692,Hawaiian_M,1
8426,3692,Ital_Supr_M,1
8427,3692,Pep_Msh_Pep_S,1
8428,3692,Peppr_Salami_L,1
8429,3692,Thai_Ckn_M,1
8430,3693,Classic_Dlx_L,1
8431,3694,Calabrese_M,1
8432,3695,Ital_Cpcllo_L,1
8433,3696,Hawaiian_S,1
8434,3697,Green_Garden_M,1
8435,3697,Ital_Veggie_M,1
8436,3697,Napolitana_M,1
8437,3698,Ital_Cpcllo_M,1
8438,3698,Mediterraneo_L,1
8439,3699,Big_Meat_S,1
8440,3699,Southw_Ckn_L,1
8441,3699,Southw_Ckn_M,1
8442,3700,Calabrese_M,1
8443,3700,Pepperoni_M,1
8444,3701,Four_Cheese_L,1
8445,3702,Bbq_Ckn_L,1
8446,3702,Classic_Dlx_L,1
8447,3702,Five_Cheese_L,1
8448,3702,Ital_Cpcllo_M,1
8449,3702,Ital_Cpcllo_S,1
8450,3702,Peppr_Salami_L,1
8451,3702,Spinach_Fet_S,1
8452,3702,The_Greek_M,1
8453,3703,Bbq_Ckn_L,1
8454,3703,Brie_Carre_S,1
8455,3703,Calabrese_M,1
8456,3704,Hawaiian_S,1
8457,3705,Ckn_Pesto_L,1
8458,3705,Classic_Dlx_S,1
8459,3705,Ital_Veggie_M,1
8460,3705,Mexicana_M,1
8461,3705,Prsc_Argla_M,1
8462,3706,Napolitana_L,1
8463,3707,Hawaiian_L,1
8464,3708,Peppr_Salami_S,1
8465,3709,Sicilian_L,2
8466,3709,Southw_Ckn_L,1
8467,3710,Bbq_Ckn_L,1
8468,3710,Cali_Ckn_L,1
8469,3710,Cali_Ckn_M,1
8470,3710,Ital_Veggie_S,1
8471,3710,Pep_Msh_Pep_M,2
8472,3710,Peppr_Salami_L,1
8473,3710,Prsc_Argla_S,1
8474,3710,Sicilian_L,1
8475,3710,Southw_Ckn_M,1
8476,3710,Thai_Ckn_L,1
8477,3711,Southw_Ckn_S,1
8478,3712,Thai_Ckn_S,1
8479,3713,Bbq_Ckn_M,1
8480,3713,Cali_Ckn_L,1
8481,3713,Hawaiian_S,1
8482,3713,Mexicana_M,1
8483,3714,Hawaiian_L,1
8484,3715,Ckn_Alfredo_M,1
8485,3715,Ital_Supr_L,1
8486,3715,Veggie_Veg_M,1
8487,3716,Hawaiian_S,1
8488,3716,Napolitana_S,1
8489,3717,Cali_Ckn_S,1
8490,3717,Ital_Supr_M,1
8491,3718,Spinach_Fet_M,1
8492,3719,Ital_Cpcllo_M,1
8493,3720,Ckn_Pesto_M,1
8494,3721,Classic_Dlx_S,1
8495,3722,Calabrese_M,1
8496,3723,Mediterraneo_S,1
8497,3723,Thai_Ckn_M,1
8498,3724,Classic_Dlx_S,1
8499,3724,Green_Garden_M,1
8500,3724,Pepperoni_L,1
8501,3724,Thai_Ckn_S,1
8502,3725,Cali_Ckn_M,1
8503,3725,Napolitana_M,1
8504,3725,The_Greek_Xl,1
8505,3726,Big_Meat_S,1
8506,3726,Prsc_Argla_S,1
8507,3727,Ckn_Alfredo_L,1
8508,3728,Ckn_Alfredo_L,1
8509,3728,Napolitana_M,1
8510,3728,Prsc_Argla_S,1
8511,3728,Spinach_Supr_L,1
8512,3729,Bbq_Ckn_L,1
8513,3729,Classic_Dlx_L,1
8514,3729,Classic_Dlx_S,1
8515,3729,Five_Cheese_L,1
8516,3729,Napolitana_S,1
8517,3729,Thai_Ckn_L,1
8518,3730,Ckn_Alfredo_M,1
8519,3730,Mediterraneo_S,1
8520,3731,Four_Cheese_M,1
8521,3732,Spicy_Ital_L,1
8522,3732,Veggie_Veg_M,1
8523,3733,Bbq_Ckn_L,1
8524,3733,Bbq_Ckn_M,1
8525,3733,Napolitana_L,1
8526,3733,Veggie_Veg_L,1
8527,3734,Big_Meat_S,1
8528,3734,Ital_Supr_M,1
8529,3734,Pepperoni_S,1
8530,3734,Prsc_Argla_L,1
8531,3735,Pep_Msh_Pep_L,1
8532,3735,Southw_Ckn_L,1
8533,3735,Thai_Ckn_M,1
8534,3736,Big_Meat_S,1
8535,3736,Cali_Ckn_L,1
8536,3736,Mexicana_L,1
8537,3736,Spinach_Fet_S,1
8538,3737,Cali_Ckn_M,2
8539,3738,Ital_Cpcllo_S,1
8540,3738,Thai_Ckn_M,1
8541,3739,Ital_Cpcllo_M,1
8542,3739,Mediterraneo_M,1
8543,3740,Sicilian_S,1
8544,3741,Four_Cheese_M,1
8545,3741,Peppr_Salami_L,1
8546,3742,Ital_Supr_M,1
8547,3743,Thai_Ckn_L,1
8548,3744,Big_Meat_S,1
8549,3744,Four_Cheese_L,1
8550,3745,Bbq_Ckn_M,1
8551,3745,Cali_Ckn_M,1
8552,3746,Napolitana_S,1
8553,3746,Spinach_Supr_L,1
8554,3747,Bbq_Ckn_M,1
8555,3747,Ckn_Alfredo_M,1
8556,3748,Bbq_Ckn_L,1
8557,3748,Cali_Ckn_L,1
8558,3748,Mediterraneo_S,1
8559,3749,Classic_Dlx_L,1
8560,3749,Hawaiian_L,1
8561,3749,Ital_Veggie_M,1
8562,3749,Pep_Msh_Pep_M,1
8563,3750,Southw_Ckn_M,1
8564,3751,Ital_Supr_M,1
8565,3751,Napolitana_S,1
8566,3751,Pepperoni_L,1
8567,3751,Spicy_Ital_L,1
8568,3752,Four_Cheese_L,1
8569,3753,Five_Cheese_L,1
8570,3753,Hawaiian_L,1
8571,3753,Spicy_Ital_L,1
8572,3754,Hawaiian_S,1
8573,3755,Bbq_Ckn_L,1
8574,3756,Bbq_Ckn_L,1
8575,3756,Calabrese_L,1
8576,3756,Classic_Dlx_S,1
8577,3756,Pep_Msh_Pep_S,1
8578,3757,Cali_Ckn_M,1
8579,3758,Ital_Cpcllo_L,1
8580,3759,Thai_Ckn_L,1
8581,3760,Bbq_Ckn_S,1
8582,3761,Spinach_Supr_S,1
8583,3762,Hawaiian_L,1
8584,3763,Five_Cheese_L,1
8585,3764,Classic_Dlx_S,1
8586,3764,Prsc_Argla_M,1
8587,3765,Cali_Ckn_L,2
8588,3765,Pep_Msh_Pep_L,1
8589,3765,Spicy_Ital_L,1
8590,3765,The_Greek_Xl,1
8591,3765,Veggie_Veg_S,1
8592,3766,Cali_Ckn_L,1
8593,3767,Classic_Dlx_M,1
8594,3767,Ital_Veggie_L,1
8595,3768,Thai_Ckn_L,1
8596,3769,Ital_Veggie_L,1
8597,3769,Veggie_Veg_M,1
8598,3770,Mediterraneo_L,1
8599,3771,Five_Cheese_L,1
8600,3771,Mediterraneo_M,1
8601,3772,Prsc_Argla_S,1
8602,3773,Ital_Cpcllo_L,1
8603,3773,Napolitana_S,1
8604,3773,Spicy_Ital_M,1
8605,3774,Classic_Dlx_M,1
8606,3774,Five_Cheese_L,1
8607,3774,Four_Cheese_L,1
8608,3774,Hawaiian_L,1
8609,3774,Ital_Supr_S,1
8610,3774,Pep_Msh_Pep_L,1
8611,3774,Sicilian_S,1
8612,3774,Soppressata_L,1
8613,3774,Spinach_Supr_L,1
8614,3774,Veggie_Veg_M,1
8615,3775,Peppr_Salami_L,1
8616,3776,Four_Cheese_L,1
8617,3776,Hawaiian_L,1
8618,3776,Napolitana_S,1
8619,3776,Peppr_Salami_L,1
8620,3776,Southw_Ckn_L,1
8621,3777,Hawaiian_L,1
8622,3778,Mexicana_L,1
8623,3778,Pepperoni_M,1
8624,3779,Four_Cheese_L,1
8625,3779,Mexicana_L,1
8626,3780,Hawaiian_M,1
8627,3780,Ital_Supr_M,1
8628,3780,Peppr_Salami_S,1
8629,3780,Spinach_Supr_S,1
8630,3781,Prsc_Argla_M,1
8631,3782,Pepperoni_M,1
8632,3782,Southw_Ckn_S,1
8633,3782,Spicy_Ital_L,1
8634,3782,The_Greek_Xl,1
8635,3783,Green_Garden_S,1
8636,3783,Hawaiian_L,1
8637,3783,Southw_Ckn_L,1
8638,3783,Spicy_Ital_S,1
8639,3784,Sicilian_M,1
8640,3785,Cali_Ckn_M,1
8641,3786,Hawaiian_M,1
8642,3786,Peppr_Salami_L,1
8643,3787,Calabrese_L,1
8644,3787,Four_Cheese_L,1
8645,3787,Pepperoni_M,1
8646,3788,Pep_Msh_Pep_S,1
8647,3788,Spin_Pesto_M,1
8648,3789,Four_Cheese_L,1
8649,3789,Four_Cheese_M,1
8650,3789,Ital_Cpcllo_M,1
8651,3789,Pep_Msh_Pep_S,1
8652,3790,Classic_Dlx_S,1
8653,3791,Prsc_Argla_M,1
8654,3792,Classic_Dlx_S,1
8655,3792,Thai_Ckn_L,1
8656,3793,Bbq_Ckn_S,1
8657,3793,Classic_Dlx_M,1
8658,3793,Pep_Msh_Pep_M,1
8659,3793,Veggie_Veg_M,1
8660,3794,Thai_Ckn_S,1
8661,3794,The_Greek_S,1
8662,3795,Big_Meat_S,1
8663,3795,Spinach_Fet_L,1
8664,3796,Cali_Ckn_L,1
8665,3796,Southw_Ckn_M,1
8666,3796,Thai_Ckn_S,1
8667,3797,Southw_Ckn_S,1
8668,3798,Cali_Ckn_L,1
8669,3798,Prsc_Argla_M,1
8670,3798,Soppressata_L,1
8671,3798,Spin_Pesto_S,1
8672,3799,Cali_Ckn_M,1
8673,3799,Ckn_Alfredo_M,1
8674,3799,Veggie_Veg_S,1
8675,3800,Hawaiian_L,1
8676,3800,Mexicana_S,1
8677,3800,Soppressata_L,1
8678,3800,Thai_Ckn_M,1
8679,3801,Big_Meat_S,2
8680,3801,Ital_Cpcllo_L,1
8681,3801,Mexicana_L,1
8682,3802,Ital_Supr_L,1
8683,3802,Prsc_Argla_L,1
8684,3803,Hawaiian_L,1
8685,3804,Four_Cheese_L,1
8686,3805,Prsc_Argla_S,1
8687,3806,Cali_Ckn_M,1
8688,3806,Ital_Supr_M,1
8689,3807,Five_Cheese_L,1
8690,3807,Ital_Cpcllo_L,1
8691,3807,Thai_Ckn_L,1
8692,3808,Bbq_Ckn_M,1
8693,3809,Pepperoni_L,1
8694,3809,Sicilian_S,1
8695,3809,The_Greek_S,1
8696,3809,Veggie_Veg_S,1
8697,3810,Spicy_Ital_M,1
8698,3811,Soppressata_S,1
8699,3812,Pep_Msh_Pep_S,1
8700,3812,Southw_Ckn_L,1
8701,3812,Thai_Ckn_L,1
8702,3813,Veggie_Veg_S,1
8703,3814,Veggie_Veg_L,1
8704,3815,Soppressata_M,1
8705,3816,Cali_Ckn_L,1
8706,3816,Prsc_Argla_L,1
8707,3817,Classic_Dlx_S,1
8708,3818,Five_Cheese_L,1
8709,3818,Mediterraneo_M,1
8710,3818,Spicy_Ital_S,1
8711,3818,Spinach_Fet_S,1
8712,3819,Classic_Dlx_M,1
8713,3820,Spicy_Ital_L,1
8714,3821,Big_Meat_S,1
8715,3821,Ckn_Alfredo_M,1
8716,3821,Classic_Dlx_L,1
8717,3821,Four_Cheese_L,1
8718,3821,Hawaiian_S,2
8719,3821,Mexicana_M,1
8720,3821,Pepperoni_S,1
8721,3821,Prsc_Argla_M,1
8722,3821,Spicy_Ital_L,1
8723,3822,Soppressata_M,1
8724,3823,Ckn_Alfredo_S,1
8725,3824,Pep_Msh_Pep_M,1
8726,3825,Spinach_Fet_M,1
8727,3826,Calabrese_L,1
8728,3826,Cali_Ckn_L,1
8729,3827,Pepperoni_M,1
8730,3827,Prsc_Argla_M,1
8731,3827,Sicilian_M,1
8732,3828,Bbq_Ckn_S,1
8733,3828,Big_Meat_S,2
8734,3828,Classic_Dlx_S,2
8735,3828,Ital_Supr_M,1
8736,3828,Sicilian_L,1
8737,3828,Southw_Ckn_L,1
8738,3828,Spicy_Ital_L,1
8739,3828,Spin_Pesto_L,1
8740,3828,Spin_Pesto_S,1
8741,3828,Veggie_Veg_L,1
8742,3829,Bbq_Ckn_S,1
8743,3830,Hawaiian_S,1
8744,3831,Spinach_Supr_L,1
8745,3832,Soppressata_M,1
8746,3833,Brie_Carre_S,2
8747,3833,Cali_Ckn_L,1
8748,3834,Ckn_Pesto_S,1
8749,3834,Hawaiian_S,1
8750,3834,Mexicana_M,1
8751,3834,Napolitana_S,1
8752,3835,Ital_Supr_L,1
8753,3836,Classic_Dlx_M,1
8754,3837,Ckn_Pesto_M,1
8755,3838,Bbq_Ckn_M,1
8756,3839,Ital_Veggie_S,1
8757,3840,Spinach_Fet_L,1
8758,3840,Veggie_Veg_S,1
8759,3841,Southw_Ckn_L,1
8760,3841,Spin_Pesto_S,1
8761,3842,Bbq_Ckn_L,1
8762,3842,Mexicana_L,1
8763,3843,Bbq_Ckn_M,1
8764,3843,Veggie_Veg_M,1
8765,3844,Ckn_Alfredo_M,1
8766,3844,Thai_Ckn_L,1
8767,3845,Classic_Dlx_M,1
8768,3845,Ital_Supr_M,1
8769,3846,Pepperoni_S,1
8770,3846,Spinach_Fet_M,1
8771,3847,Hawaiian_S,1
8772,3847,Ital_Veggie_M,1
8773,3848,Four_Cheese_L,1
8774,3849,Spicy_Ital_L,1
8775,3850,Veggie_Veg_L,1
8776,3851,Ckn_Alfredo_M,1
8777,3851,Prsc_Argla_M,1
8778,3851,Soppressata_S,1
8779,3852,Hawaiian_S,1
8780,3852,Peppr_Salami_S,1
8781,3852,Thai_Ckn_M,1
8782,3853,Calabrese_L,1
8783,3853,Mexicana_L,1
8784,3853,Pepperoni_L,1
8785,3853,Pepperoni_M,1
8786,3854,Ital_Supr_L,1
8787,3855,Cali_Ckn_S,1
8788,3855,Five_Cheese_L,1
8789,3856,Four_Cheese_L,1
8790,3856,Pepperoni_L,1
8791,3856,Sicilian_S,1
8792,3856,Southw_Ckn_L,1
8793,3857,Pepperoni_M,1
8794,3858,Hawaiian_M,2
8795,3858,Prsc_Argla_L,1
8796,3858,Prsc_Argla_M,1
8797,3859,Brie_Carre_S,1
8798,3860,Classic_Dlx_S,1
8799,3860,Green_Garden_S,1
8800,3860,Mediterraneo_S,1
8801,3860,Veggie_Veg_S,1
8802,3861,Ckn_Alfredo_M,1
8803,3861,Green_Garden_M,1
8804,3861,Pep_Msh_Pep_L,1
8805,3861,Thai_Ckn_L,1
8806,3862,Ital_Supr_M,1
8807,3863,Ital_Cpcllo_M,1
8808,3863,Ital_Veggie_L,1
8809,3863,Pepperoni_L,1
8810,3864,Pepperoni_M,1
8811,3864,Thai_Ckn_L,1
8812,3865,Five_Cheese_L,1
8813,3865,Hawaiian_S,1
8814,3865,Spicy_Ital_L,1
8815,3865,Spin_Pesto_S,1
8816,3866,Five_Cheese_L,2
8817,3866,Pep_Msh_Pep_S,1
8818,3866,Southw_Ckn_L,1
8819,3867,Bbq_Ckn_S,1
8820,3867,Ital_Supr_L,1
8821,3867,Napolitana_M,1
8822,3868,Bbq_Ckn_L,1
8823,3869,Bbq_Ckn_L,1
8824,3869,Peppr_Salami_L,1
8825,3869,Prsc_Argla_M,2
8826,3870,Cali_Ckn_L,1
8827,3870,Five_Cheese_L,1
8828,3870,Sicilian_M,1
8829,3870,Veggie_Veg_M,1
8830,3871,Green_Garden_S,1
8831,3871,Pepperoni_S,1
8832,3871,The_Greek_M,1
8833,3872,Big_Meat_S,1
8834,3872,Prsc_Argla_L,1
8835,3872,Spin_Pesto_S,1
8836,3873,Ital_Veggie_L,1
8837,3874,Southw_Ckn_L,1
8838,3874,Spicy_Ital_L,1
8839,3874,Thai_Ckn_L,1
8840,3875,Big_Meat_S,1
8841,3875,The_Greek_Xl,1
8842,3876,Ital_Cpcllo_L,1
8843,3877,Brie_Carre_S,1
8844,3877,Five_Cheese_L,1
8845,3877,Spinach_Supr_M,1
8846,3878,Hawaiian_S,1
8847,3879,Ital_Supr_L,1
8848,3880,Bbq_Ckn_L,1
8849,3880,Pep_Msh_Pep_S,1
8850,3880,Pepperoni_M,1
8851,3880,Prsc_Argla_M,1
8852,3881,Sicilian_S,2
8853,3882,Big_Meat_S,1
8854,3883,Soppressata_L,1
8855,3884,Hawaiian_M,1
8856,3884,Mexicana_L,1
8857,3884,Peppr_Salami_L,1
8858,3884,Spin_Pesto_S,1
8859,3885,Classic_Dlx_M,1
8860,3886,Calabrese_M,1
8861,3886,Cali_Ckn_L,2
8862,3886,Ital_Veggie_L,1
8863,3886,Napolitana_S,1
8864,3886,Peppr_Salami_M,1
8865,3886,Southw_Ckn_L,1
8866,3886,Spin_Pesto_L,1
8867,3886,Spinach_Fet_L,1
8868,3887,Bbq_Ckn_M,1
8869,3887,Bbq_Ckn_S,1
8870,3887,Four_Cheese_L,1
8871,3887,Peppr_Salami_L,2
8872,3887,Spin_Pesto_L,1
8873,3887,Spinach_Fet_L,1
8874,3887,Spinach_Fet_M,1
8875,3888,Sicilian_M,1
8876,3889,Ital_Cpcllo_L,1
8877,3890,Ital_Supr_M,1
8878,3891,Big_Meat_S,1
8879,3891,Veggie_Veg_M,1
8880,3892,Bbq_Ckn_M,1
8881,3892,Cali_Ckn_L,1
8882,3892,Ckn_Alfredo_L,1
8883,3893,Ital_Supr_M,1
8884,3893,Veggie_Veg_L,1
8885,3894,Green_Garden_S,1
8886,3894,Spin_Pesto_S,1
8887,3895,Big_Meat_S,1
8888,3895,Hawaiian_L,1
8889,3895,Mexicana_L,1
8890,3895,Veggie_Veg_L,1
8891,3896,Ckn_Alfredo_L,1
8892,3896,Five_Cheese_L,1
8893,3897,Pep_Msh_Pep_S,1
8894,3898,Ckn_Alfredo_L,1
8895,3899,Cali_Ckn_L,1
8896,3899,Napolitana_S,1
8897,3899,Spin_Pesto_L,1
8898,3899,Thai_Ckn_L,1
8899,3900,Ckn_Pesto_M,1
8900,3900,Classic_Dlx_M,1
8901,3900,Five_Cheese_L,1
8902,3900,Green_Garden_M,1
8903,3901,Green_Garden_M,1
8904,3901,Ital_Veggie_S,1
8905,3901,Mexicana_L,1
8906,3901,Sicilian_S,1
8907,3902,Calabrese_L,1
8908,3903,Bbq_Ckn_M,1
8909,3903,Four_Cheese_L,1
8910,3904,Soppressata_M,1
8911,3904,Spinach_Fet_S,1
8912,3905,Four_Cheese_L,1
8913,3905,Hawaiian_L,1
8914,3905,Pep_Msh_Pep_S,1
8915,3906,The_Greek_Xl,1
8916,3907,Big_Meat_S,1
8917,3907,Cali_Ckn_S,1
8918,3907,Ital_Cpcllo_L,1
8919,3908,Four_Cheese_L,1
8920,3909,Prsc_Argla_M,1
8921,3910,Pep_Msh_Pep_M,1
8922,3911,Bbq_Ckn_L,1
8923,3911,Green_Garden_S,1
8924,3911,Sicilian_S,1
8925,3911,Spicy_Ital_L,1
8926,3912,Ital_Cpcllo_M,1
8927,3913,Bbq_Ckn_L,1
8928,3913,Hawaiian_L,1
8929,3913,Mexicana_L,1
8930,3913,Spin_Pesto_L,1
8931,3914,Bbq_Ckn_S,1
8932,3914,Pepperoni_M,1
8933,3914,Spicy_Ital_L,1
8934,3914,Thai_Ckn_L,1
8935,3915,Green_Garden_S,1
8936,3915,Ital_Supr_S,1
8937,3916,Green_Garden_L,1
